date,open,high,low,close,volume
8/19/04,50.1598,52.1911,48.1286,50.3228,44659000
8/20/04,50.6614,54.7089,50.4056,54.3227,22834300
8/23/04,55.5515,56.9157,54.6938,54.8694,18256100
8/24/04,55.7922,55.9728,51.9454,52.5974,15247300
8/25/04,52.5422,54.1672,52.1008,53.1641,9188600
8/26/04,52.6375,54.1421,52.492,54.1221,7094800
8/27/04,54.2174,54.4782,53.0086,53.2393,6211700
8/30/04,52.803,52.9083,51.1629,51.1629,5196700
8/31/04,51.3184,52.0156,51.2382,51.3435,4917800
9/1/04,51.509,51.6444,49.9893,50.2802,9138200
9/2/04,49.6984,51.3435,49.6232,50.9122,15118600
9/3/04,50.6313,51.0275,49.8138,50.1598,5152400
9/7/04,50.6614,51.1579,49.9592,50.9473,5847500
9/8/04,50.526,51.6745,50.4056,51.3084,4985600
9/9/04,51.4087,51.514,50.6564,51.3134,4061700
9/10/04,50.8921,53.445,50.8068,52.8281,8698800
9/13/04,53.4801,54.3728,53.3948,53.9164,7844100
9/14/04,53.8863,56.1734,53.5603,55.9176,10828900
9/15/04,55.4512,57.2919,55.2706,56.1734,10713000
9/16/04,56.3439,58.0793,55.9979,57.1615,9266300
9/17/04,57.3871,58.9269,56.9508,58.9269,9472500
9/20/04,58.6561,60.9883,58.5658,59.8648,10628700
9/21/04,60.2861,60.3964,58.9369,59.1024,7228700
9/22/04,58.9068,60.0203,58.5858,59.3733,7581200
9/23/04,59.604,61.5049,58.6912,60.5971,8535600
9/24/04,60.6723,62.2421,60.0654,60.1005,9123400
9/27/04,59.9651,60.6272,59.0824,59.3131,7066100
9/28/04,60.7626,63.8972,60.2911,63.6264,16929000
9/29/04,63.4609,67.719,63.3104,65.7429,30516400
9/30/04,65.1506,66.3548,64.6997,65.0007,13758000
10/1/04,65.6025,67.3278,64.6496,66.4953,15124800
10/4/04,67.8469,68.6469,67.2225,67.7391,13022700
10/5/04,67.5385,69.4795,66.3247,69.3992,14973200
10/6/04,69.0481,69.4394,68.2106,68.7522,13381400
10/7/04,68.4914,70.1566,68.4864,69.64,14115000
10/8/04,69.5798,70.0563,68.7221,69.0782,11069500
10/11/04,68.7171,69.645,67.1322,67.8394,10472100
10/12/04,67.4532,69.0181,66.9065,68.9127,11665500
10/13/04,71.8418,71.9972,70.2569,70.6681,19766200
10/14/04,70.7283,71.4104,69.4945,71.2198,10442100
10/15/04,72.6994,72.9753,71.1948,72.2781,13194700
10/18/04,71.7816,74.831,70.8236,74.8109,14036300
10/19/04,75.483,76.436,73.9031,74.199,18109800
10/20/04,74.199,74.7257,70.0161,70.4625,22722600
10/21/04,72.2881,75.2974,71.0293,74.9213,29149800
10/22/04,85.4814,90.3639,82.294,86.482,73710000
10/25/04,88.4129,97.516,86.5421,93.9901,65462800
10/26/04,93.5132,96.6183,90.2787,91.1815,44569500
10/27/04,91.5371,95.0534,91.1664,93.2729,26686200
10/28/04,93.6039,97.496,93.0874,96.9493,29663900
10/29/04,99.7429,100.2846,95.5951,95.6152,42282600
11/1/04,97.0496,99.141,95.9311,98.3185,24425300
11/2/04,99.6727,99.9335,96.9693,97.7367,22669900
11/3/04,99.4018,101.1121,95.6703,96.1317,27749600
11/4/04,94.4165,95.4948,91.9589,92.636,28790300
11/5/04,91.2818,91.4322,84.536,84.9372,39626500
11/8/04,85.6945,87.9916,84.9623,86.5421,22361200
11/9/04,87.3195,87.8713,82.8909,84.6112,22106200
11/10/04,85.5992,86.5271,83.4225,84.1899,21266700
11/11/04,84.9221,92.1595,84.0444,91.7934,29941000
11/12/04,92.9018,95.1939,88.9747,91.2818,33458700
11/15/04,90.5044,94.4516,89.6517,92.7212,23779100
11/16/04,87.465,90.0129,85.6795,86.5396,41792900
11/17/04,84.7717,89.0248,84.7617,86.5171,36229500
11/18/04,85.4638,87.48,83.1216,84.0294,33225900
