date,open,high,low,close,volume
12/5/17,15.8172,15.8897,15.1106,15.5273,3934182
12/6/17,15.7628,16.243,15.6729,15.9893,3602330
12/7/17,16.0165,16.3789,15.8534,16.1162,2069853
12/8/17,16.1071,16.3789,15.8897,16.3155,2283564
12/11/17,16.2611,16.3019,16.0346,16.2249,2145137
12/12/17,16.2611,16.4332,15.7991,15.8081,1810962
12/13/17,15.8263,16.2158,15.8263,15.9893,1626507
12/14/17,16.098,16.2385,15.1831,15.3733,2588907
12/15/17,15.6451,15.6994,15.1197,15.1378,3744885
12/18/17,15.3461,16.2973,15.2193,16.1524,2898416
12/19/17,16.0437,16.252,15.8353,16.098,1558980
12/20/17,16.3155,16.3789,16.0613,16.1977,1240158
12/21/17,16.4332,16.6823,16.2158,16.5691,1258222
12/22/17,16.4785,16.56,16.1977,16.4785,835198
12/26/17,16.4151,17.312,16.3426,17.2395,1685549
12/27/17,17.2032,17.2032,16.3245,16.5238,2116171
12/28/17,16.5238,16.6248,16.3698,16.5057,1487350
12/29/17,16.4876,16.7141,15.7266,15.79,2856165
1/2/18,15.9803,16.5782,15.8625,16.4876,2275956
1/3/18,16.5782,16.8409,16.4242,16.7865,2112677
1/4/18,16.6778,16.8046,15.4367,16.4876,3580819
1/5/18,16.4876,16.7956,16.2973,16.56,2288929
1/8/18,16.6778,16.8092,16.2617,16.5872,2417479
1/9/18,16.397,16.4151,15.6904,15.8716,2638033
1/10/18,15.8534,16.9768,15.802,16.56,2932608
1/11/18,16.7593,17.4116,16.4332,17.2848,2311742
1/12/18,17.4116,17.7559,17.2938,17.3029,1936157
1/16/18,17.4025,17.4116,16.8318,16.8409,1988120
1/17/18,16.9496,17.1851,16.7593,17.0855,1598955
1/18/18,17.0855,17.249,16.9405,17.167,918038
1/19/18,17.466,18.1907,17.466,18.0457,2789508
1/22/18,18.9879,20.383,18.8701,20.3196,7673640
1/23/18,20.5098,21.3161,20.3015,20.8903,4304705
1/24/18,20.9175,20.9175,19.3865,19.7941,4068432
1/25/18,19.9663,20.0206,19.1318,19.4861,2292489
1/26/18,19.622,20.3649,19.2855,20.1203,1943520
1/29/18,19.9753,20.3286,19.6401,19.8123,1632322
1/30/18,19.613,19.6764,19.006,19.3321,2004576
1/31/18,19.4408,19.5405,18.3217,18.7614,2052359
2/1/18,18.544,19.0785,18.2179,18.5893,1710928
2/2/18,18.399,19.1509,18.2903,18.6074,2705084
2/5/18,18.2632,19.0513,17.9642,17.9642,2738707
2/6/18,17.4931,18.7161,17.3486,18.4625,3380631
2/7/18,18.5259,19.6583,18.4081,19.5224,3783346
2/8/18,19.5496,19.622,18.2179,18.236,3116213
2/9/18,18.6618,19.0151,17.8102,18.7071,2373815
2/12/18,18.7886,18.9299,17.9189,18.2903,1409804
2/13/18,18.245,18.9652,18.2325,18.9426,1486632
2/14/18,18.7976,19.9572,18.4665,19.93,2370306
2/15/18,20.0659,20.1384,19.0513,20.0116,1836875
2/16/18,19.9482,20.4736,19.622,19.8576,1802115
2/20/18,19.6854,19.9935,19.314,19.4771,1422788
2/21/18,19.5948,19.9753,19.3593,19.3774,1013355
2/22/18,19.5405,19.8485,19.151,19.4137,2548997
2/23/18,19.5858,19.6673,18.5349,18.9607,2569896
2/26/18,18.9969,19.4046,18.9698,19.1328,1914223
2/27/18,19.4408,20.2924,18.7976,18.9426,3439193
2/28/18,19.1147,19.4861,18.6074,18.6889,1875299
3/1/18,18.6074,18.8882,17.9461,18.3719,2382480
3/2/18,18.1363,18.7976,17.9461,18.7342,1659796
3/5/18,18.6889,18.9969,18.39,18.7342,2358393
3/6/18,18.8339,19.5586,18.5712,19.3412,4580619
3/7/18,20.7454,22.2129,20.075,21.6422,13973044
3/8/18,21.6805,21.7445,20.3095,20.4283,7520386
3/9/18,20.4923,20.8579,19.9073,20.3826,3793201
