date,open,high,low,close,volume
3/2/17,49.942,50.656,49.654,50.096,16759165
3/3/17,50.148,50.38,49.8,50.314,14646170
3/6/17,49.582,50.34,49.502,50.242,16777500
3/7/17,50.384,50.778,49.664,49.718,17297350
3/8/17,49.4,50.014,49.064,49.374,18643245
3/9/17,49.526,49.732,48.6,48.98,19396465
3/10/17,49.242,49.3,48.6,48.738,15331360
3/13/17,48.964,49.37,48.5562,49.234,15113125
3/14/17,49.222,51.624,49.204,51.6,37992230
3/15/17,51.4,52.2,50.854,51.146,26654030
3/16/17,52.48,53.15,51.812,52.41,35660765
3/17/17,52.8,53.066,52.24,52.3,32487480
3/20/17,52.12,52.91,51.7642,52.384,18071470
3/21/17,52.566,52.96,50.048,50.136,34542770
3/22/17,50.312,51.014,50.102,51.002,20296485
3/23/17,51.078,51.5344,50.66,50.956,16601225
3/24/17,51.14,52.778,51.002,52.632,28236265
3/27/17,52.12,54.114,51.95,54.044,31153975
3/28/17,55.404,56.136,55,55.49,39938020
3/29/17,55.668,55.92,55.108,55.476,18380785
3/30/17,55.608,56.4,55.442,55.584,20742130
3/31/17,55.746,55.936,55.2639,55.66,16473200
4/3/17,57.38,59.8,56.916,59.704,69443090
4/4/17,59.378,60.962,58.906,60.74,50672780
4/5/17,60.408,60.976,58.84,59,39404690
4/6/17,59.376,60.388,58.82,59.74,27602940
4/7/17,59.5,60.538,59.43,60.508,22814645
4/10/17,61.83,62.746,61.742,62.478,38322290
4/11/17,62.676,62.694,61.1,61.742,28622885
4/12/17,61.268,61.6896,59.264,59.368,30253410
4/13/17,59.34,61.478,59.06,60.8,46423170
4/17/17,60.54,60.8,59.736,60.288,20693680
4/18/17,59.94,60.168,59.58,60.05,15178490
4/19/17,60.492,61.324,60.422,61.104,19490120
4/20/17,61.302,61.83,60.046,60.502,30746760
4/21/17,60.4,61.28,60.084,61.12,22548780
4/24/17,61.844,62.11,61.2043,61.606,25387805
4/25/17,61.6,62.796,61.172,62.758,33688540
4/26/17,62.474,62.9,61.8,62.034,23475220
4/27/17,62.338,62.618,61.5,61.726,17342845
