date,open,high,low,close,volume
7/28/17,20.15,20.45,19.875,20,437653
7/31/17,20.15,20.525,19.95,20.4,833091
8/1/17,20.6,20.675,20.15,20.3,596864
8/2/17,20.25,20.65,19.95,20.6,534180
8/3/17,20.7,20.8,20.2,20.35,422014
8/4/17,20.4,20.4,20.1,20.3,254689
8/7/17,20.3,20.45,20.05,20.2,542240
8/8/17,20.25,20.25,19.8,19.95,590223
8/9/17,20.5,22.15,20.4,21.95,4852942
8/10/17,22.1,23,21.9,22.55,1535865
8/11/17,22.75,23.4,22.4,23.4,1363377
8/14/17,23.35,23.5,22.8,23.3,640049
8/15/17,23.25,23.3,22.2,22.75,869841
8/16/17,22.8,22.925,22.45,22.5,479072
8/17/17,22.45,22.7,22.05,22.1,415029
8/18/17,21.9,22.4,21.7,22.3,546155
8/21/17,22.2,22.6,22.1,22.5,454502
8/22/17,22.65,23.35,22.65,23.2,907833
8/23/17,23.05,23.25,22.85,23.05,417877
8/24/17,23.15,23.3,23.05,23.1,985357
8/25/17,23.3,23.35,23.025,23.25,711816
8/28/17,23.35,23.35,22.45,22.9,647392
8/29/17,22.7,22.9,22.25,22.7,522330
8/30/17,22.55,22.9,22.35,22.55,459886
8/31/17,22.75,23.25,22.7,23,668945
9/1/17,23.15,23.35,22.85,23.15,501550
9/5/17,23.15,24.15,23.15,23.85,1030175
9/6/17,23.95,23.975,23.15,23.7,943432
9/7/17,23.7,24.1,23.2975,23.8,599296
9/8/17,23.9,24.1,23.6,24.05,968645
9/11/17,24.1,24.975,24.1,24.7,1323332
9/12/17,24.65,25.35,24.65,25.25,1311026
9/13/17,25.15,25.3,24.75,24.85,1102290
9/14/17,24.9,25.2,24.45,24.6,1099953
9/15/17,24.7,25.05,24.55,24.8,2062514
9/18/17,24.85,25.4,24.85,25.3,1262618
9/19/17,25.25,25.55,25.075,25.3,902319
9/20/17,25.5,25.65,25.25,25.45,1134452
9/21/17,25.35,25.45,24.85,25.1,606854
9/22/17,25.15,25.15,24.65,24.725,717686
9/25/17,24.9,24.9,24.15,24.4,1192711
9/26/17,24.4,24.8,24.3,24.55,945878
9/27/17,24.65,25.3,24.5,25.2,615366
9/28/17,25.05,25.45,24.95,25.45,488006
9/29/17,25.5,25.975,25.325,25.65,1433526
10/2/17,25.55,26.025,25.35,25.9,941323
10/3/17,25.9,26.75,25.8,26.65,857281
10/4/17,26.5,26.95,25.955,26.75,638046
10/5/17,26.75,27.15,26.4,26.95,1073159
10/6/17,26.95,27.025,26.1,26.4,644628
10/9/17,26.4,26.7,25.675,26.1,1065975
10/10/17,26.3,26.45,25.55,26.1,1411830
10/11/17,26.2,26.6,25.95,26.35,812391
10/12/17,26.35,26.5,26.15,26.15,501241
10/13/17,26.3,26.5,26,26.2,594712
10/16/17,26.3,26.95,26.175,26.65,595979
10/17/17,26.65,26.7,26.225,26.5,536949
10/18/17,26.6,26.725,26.25,26.3,698074
10/19/17,26.05,26.05,25.65,25.8,540191
10/20/17,26.05,26.05,25.5,25.5,486422
10/23/17,25.45,25.725,24.65,25.25,934070
10/24/17,25.25,25.525,24.9,24.9,539093
10/25/17,24.75,25.1,24.4,24.8,982296
10/26/17,24.8,24.95,23.95,24.05,955321
10/27/17,24.15,25.35,24.15,25.25,1437535
10/30/17,25.1,25.925,24.95,25.6,1268318
10/31/17,25.65,25.75,24.975,25.7,723796
11/1/17,25.7,26.25,25.3,25.8,702070
11/2/17,25.8,25.95,25.35,25.65,907504
11/3/17,27.2,30,26.65,28,3212932
11/6/17,28.2,29,28.05,28.6,1111958
11/7/17,28.5,29.025,27.85,29,1132436
11/8/17,29,29.45,28.55,29.3,900224
11/9/17,29.2,29.95,28.45,28.55,1271178
11/10/17,28.8,29.55,28.55,28.65,1112704
11/13/17,28.65,29,28.15,28.8,825205
11/14/17,28.7,29.45,28.35,29.05,845917
11/15/17,28.85,29.175,28.25,29,730836
11/16/17,29.1,29.7,29,29.25,920488
11/17/17,29.15,29.65,29.1,29.2,430072
11/20/17,29.2,30.15,29.1,29.65,1977405
11/21/17,29.75,29.8,29.25,29.4,381476
11/22/17,29.5,29.55,29.0665,29.25,426080
11/24/17,29.25,29.85,29.025,29.7,156722
11/27/17,29.55,30,29.35,29.75,711181
11/28/17,29.95,30.55,29.8,30.05,595640
11/29/17,30.15,30.6,29,29.425,720154
11/30/17,29.6,30.7,29.25,30.6,981882
12/1/17,30.5,30.9,30.1,30.6,495622
12/4/17,31,31.35,30.45,30.85,775231
12/5/17,30.7,31.475,30.55,31.35,1245990
12/6/17,31.15,31.5,30.85,31.25,1758495
12/7/17,31.15,31.85,30.9,31.85,619162
12/8/17,32.2,32.775,31.9,32.7,879404
12/11/17,33.1,33.4,32.8,33.3,874831
12/12/17,33.4,33.7,33.1,33.65,1026413
12/13/17,33.65,34.031,33.45,33.95,1113982
12/14/17,33.9,33.9,31.725,32.05,1477880
